NNLS: Solver (v) 1.0
(c) 2010 Suvrit Sra
Matrix = 12121800 bytes, rhs = 10680 bytes
Extra Memory used=207884 bytes
Time		Obj
234.112	3.7728099e+009	1.1857181e+042
234.221	2.6404621e+009	1.0267427e+042
234.346	5.8178351e+009	1.1229626e+042
234.456	3.5368812e+009	4.3495045e+042
234.581	3.2240297e+009	2.1269769e+042
234.706	3.0357779e+009	1.6533885e+042
234.815	2.6906098e+009	1.4450427e+042
234.940	2.5832953e+009	1.738374e+042
235.065	2.4891484e+009	9.629688e+041
235.175	2.3878675e+009	8.1507826e+041
235.300	2.2312001e+009	7.4380669e+041
235.425	1.9910099e+009	2.038853e+042
235.550	1.9794181e+009	5.4942099e+041
235.659	1.9609081e+009	5.4909758e+041
235.784	1.8580125e+009	5.4775237e+041
235.909	1.8316011e+009	7.4263238e+041
236.034	1.8211836e+009	5.0814826e+041
236.143	1.8157025e+009	5.1251224e+041
236.268	2.2029596e+009	5.0966927e+041
236.393	1.6454063e+009	2.1711206e+042
236.518	1.6240514e+009	4.9660379e+041
236.628	1.6161931e+009	4.6241243e+041
236.753	1.6033059e+009	4.5679004e+041
236.878	1.5972822e+009	4.558208e+041
236.987	1.5658734e+009	4.5276082e+041
237.112	1.5507829e+009	5.010013e+041
237.237	1.5484839e+009	4.4818971e+041
237.362	1.5439999e+009	4.4747909e+041
237.471	1.4124571e+009	4.4644268e+041
237.596	1.36548e+009	5.1376751e+041
237.721	1.3634851e+009	3.8933153e+041
237.831	1.3591159e+009	4.0756368e+041
237.971	1.3578682e+009	3.9953195e+041
238.081	1.3569512e+009	3.9739592e+041
238.206	1.3336297e+009	3.9693954e+041
238.331	1.3182296e+009	5.0780741e+041
238.440	1.3151354e+009	3.9165933e+041
238.565	1.3127786e+009	3.9179012e+041
238.690	1.2926641e+009	3.9119673e+041
238.800	1.2876451e+009	3.8703979e+041
238.925	1.2814032e+009	3.8597661e+041
239.050	1.2792468e+009	3.8256335e+041
239.175	1.249807e+009	3.8323626e+041
239.284	1.2424693e+009	3.7725205e+041
239.409	1.2955573e+009	3.7173793e+041
239.534	1.2210795e+009	1.0766591e+042
239.659	1.20568e+009	4.7927822e+041
239.768	1.2015276e+009	3.7422976e+041
239.893	1.199325e+009	3.6784925e+041
240.018	1.1978066e+009	3.6499082e+041
240.128	1.0864662e+009	3.6449773e+041
240.253	1.0800025e+009	3.3095987e+041
240.378	1.0767998e+009	3.3058674e+041
240.503	1.0756251e+009	3.2638637e+041
240.628	1.0705997e+009	3.2677492e+041
240.737	1.0686838e+009	3.275185e+041
240.862	1.0525869e+009	3.2614075e+041
240.987	1.0499303e+009	3.2808073e+041
241.097	1.0471325e+009	3.2237405e+041
241.222	1.0457719e+009	3.2265585e+041
241.347	9.3596662e+008	3.2186114e+041
241.472	9.4259664e+008	2.8601711e+041
241.597	9.889191e+008	5.7037049e+041
241.706	9.5701636e+008	9.0582964e+041
241.831	9.4528133e+008	5.0462306e+041
241.956	9.3861068e+008	5.3605329e+041
242.065	9.3041961e+008	4.0696793e+041
242.190	9.2817246e+008	4.7634419e+041
242.315	9.2193227e+008	3.0413123e+041
242.425	9.2022936e+008	3.8772235e+041
242.550	9.1928619e+008	2.7643044e+041
242.659	9.1846088e+008	2.7662786e+041
242.784	9.8304045e+008	2.7624319e+041
242.909	8.9919473e+008	1.2017097e+042
243.018	8.9410538e+008	2.8474325e+041
243.143	8.9241692e+008	2.7775653e+041
243.268	8.9088976e+008	2.7439684e+041
243.393	8.8992052e+008	2.7240501e+041
243.518	8.7222746e+008	2.7258836e+041
243.628	8.6899435e+008	2.7442127e+041
243.753	8.6696957e+008	2.6883209e+041
243.878	8.6589187e+008	2.6928705e+041
244.003	8.3228117e+008	2.6806896e+041
244.112	8.246418e+008	2.5600377e+041
244.237	8.235465e+008	2.422773e+041
244.362	8.2237426e+008	2.5223427e+041
244.472	8.2182183e+008	2.4818504e+041
244.597	8.2134501e+008	2.4702312e+041
244.722	7.9257264e+008	2.4687105e+041
244.847	7.7983288e+008	3.8722424e+041
244.956	7.775428e+008	2.4482472e+041
245.081	7.7671876e+008	2.4666671e+041
245.206	7.71881e+008	2.4459988e+041
245.315	7.6849988e+008	2.3583186e+041
245.440	7.4770036e+008	2.3339736e+041
245.565	7.439408e+008	2.8416033e+041
245.690	7.4296414e+008	2.0562421e+041
245.800	7.4235917e+008	2.1423131e+041
245.925	7.4102434e+008	2.0852775e+041
246.050	7.4056337e+008	2.1231128e+041
246.159	7.3964908e+008	2.1052501e+041
246.284	7.3703483e+008	2.1093449e+041
246.409	7.3476392e+008	2.1543326e+041
246.534	7.3372418e+008	2.0335037e+041
246.643	7.3325292e+008	2.0782184e+041
246.768	7.3294867e+008	2.0948883e+041
246.893	7.3119901e+008	2.1000043e+041
247.018	7.3001875e+008	2.1838779e+041
247.128	7.2959157e+008	2.1348223e+041
247.253	7.29232e+008	2.12509e+041
247.378	1.09098e+009	2.1239352e+041
247.503	7.5422059e+008	2.0139224e+042
247.628	7.2742981e+008	7.3546818e+041
247.753	7.1849391e+008	4.1642243e+041
247.862	7.0124859e+008	3.2988668e+041
247.987	6.9702168e+008	1.4126081e+041
248.097	6.9740032e+008	1.2467616e+041
248.222	6.9615816e+008	1.654879e+041
248.347	6.9567444e+008	1.0872091e+041
248.456	6.9541014e+008	1.0441224e+041
248.581	6.9495169e+008	7.1910086e+040
248.706	6.947871e+008	9.5697375e+040
248.831	6.9448396e+008	4.7305273e+040
248.956	6.9417478e+008	4.0249953e+040
249.065	6.9328441e+008	3.7307043e+040
249.190	6.9291236e+008	3.3086539e+040
249.315	6.9874213e+008	2.5452654e+040
249.440	6.9170731e+008	2.7043789e+041
249.550	6.9094992e+008	9.8947208e+040
249.675	6.9082208e+008	3.2555894e+040
249.800	6.9074763e+008	2.5350458e+040
249.925	6.9070053e+008	2.531142e+040
250.034	6.8616057e+008	2.5315987e+040
250.159	6.7615417e+008	2.9945697e+041
250.284	6.7590198e+008	6.7021369e+040
250.409	6.7572644e+008	6.2504639e+040
250.519	6.7562233e+008	4.2221226e+040
250.644	6.7552514e+008	2.9786951e+040
250.769	6.7469617e+008	2.9009521e+040
250.878	6.7447267e+008	7.5621784e+040
251.003	6.7433151e+008	3.9928214e+040
251.128	6.7427365e+008	4.324924e+040
251.253	6.7420318e+008	3.2857406e+040
251.362	6.7407319e+008	2.5082698e+040
251.487	6.7228702e+008	2.5116663e+040
251.612	6.7163767e+008	5.7163587e+040
251.737	6.7203586e+008	3.6466256e+040
251.862	6.7136566e+008	1.0622422e+041
251.987	6.7124887e+008	5.4504372e+040
252.097	6.7119444e+008	2.5117769e+040
252.222	6.7106515e+008	2.5073887e+040
252.347	6.7101479e+008	2.5032074e+040
252.456	6.7036654e+008	2.5047751e+040
252.581	6.7020358e+008	2.5064833e+040
252.706	6.7050069e+008	2.4986527e+040
252.831	6.6985634e+008	7.7785325e+040
252.956	6.697628e+008	2.8622018e+040
253.065	6.6972193e+008	2.5091091e+040
253.190	6.6945967e+008	2.5068299e+040
253.315	6.6941698e+008	2.5021041e+040
253.425	6.6921105e+008	2.5046587e+040
253.550	6.6917037e+008	2.5080757e+040
253.675	6.6887695e+008	2.5058978e+040
253.800	6.6883398e+008	2.5008931e+040
253.925	6.6864243e+008	2.5035415e+040
254.034	6.6860228e+008	2.5068052e+040
254.159	6.6828313e+008	2.5047304e+040
254.284	6.6823958e+008	2.4994192e+040
254.394	6.6806623e+008	2.5022306e+040
254.519	6.6802668e+008	2.5053692e+040
254.644	6.6766359e+008	2.5034414e+040
254.769	6.6761896e+008	2.4977177e+040
254.878	6.6746731e+008	2.5007863e+040
255.003	6.6742845e+008	2.5037812e+040
255.128	6.6698579e+008	2.502053e+040
255.237	6.6693911e+008	2.4956616e+040
255.362	6.6681274e+008	2.4991526e+040
255.487	6.6677469e+008	2.5019723e+040
255.612	6.6616726e+008	2.5005111e+040
255.737	6.6611621e+008	2.4928717e+040
255.847	6.6601766e+008	2.4971239e+040
255.972	6.6598047e+008	2.4997351e+040
256.097	6.649222e+008	2.4986315e+040
256.222	6.6486507e+008	2.4880559e+040
256.347	6.647952e+008	2.4935874e+040
256.456	6.6475783e+008	2.4963904e+040
256.581	6.6142364e+008	2.4957359e+040
256.706	6.6134646e+008	3.3247929e+040
256.815	6.6129539e+008	2.4843676e+040
256.940	6.6125481e+008	2.4860404e+040
257.065	6.6092649e+008	2.4872026e+040
257.190	6.6087911e+008	2.4926717e+040
257.300	6.6077744e+008	2.488634e+040
257.425	6.6074587e+008	2.4854788e+040
257.550	6.5988337e+008	2.4862986e+040
257.675	6.5979625e+008	2.820592e+040
257.800	6.5973703e+008	2.4845319e+040
257.909	6.5969941e+008	2.4817666e+040
258.034	6.6129056e+008	2.482105e+040
258.159	6.5422106e+008	3.0779833e+041
258.284	1.3624325e+009	3.7131057e+041
258.394	7.3891268e+008	3.718491e+042
258.519	6.598009e+008	1.5963532e+042
258.644	6.4468343e+008	6.9076908e+041
258.769	6.4225499e+008	3.0446915e+041
258.894	6.4180669e+008	1.1876644e+041
259.019	6.4161402e+008	7.0016151e+040
259.128	6.4150608e+008	5.3219897e+040
259.253	6.7466556e+008	5.2544548e+040
259.378	6.4244868e+008	7.7127349e+041
259.487	6.398397e+008	2.1245985e+041
259.612	6.390186e+008	1.0467739e+041
259.737	6.3872815e+008	4.9470047e+040
259.862	6.3859484e+008	2.8739536e+040
259.972	6.3831993e+008	2.4284225e+040
260.097	6.38202e+008	2.3825753e+040
260.222	6.3763337e+008	2.3882527e+040
260.331	6.3745814e+008	4.4239754e+040
260.456	6.3738934e+008	2.8993775e+040
260.581	6.3734991e+008	2.7598203e+040
260.706	6.373126e+008	2.404641e+040
260.816	6.3727492e+008	2.4021073e+040
260.941	6.3637217e+008	2.4008664e+040
261.066	6.3621969e+008	4.5241738e+040
261.191	6.3618192e+008	3.0069385e+040
261.300	6.3610562e+008	4.1930454e+040
261.425	6.3608338e+008	2.6204284e+040
261.534	6.3606534e+008	2.3829547e+040
261.659	6.3657982e+008	2.3829188e+040
261.784	6.3383584e+008	1.8411594e+041
261.909	6.3365538e+008	4.9620555e+040
262.050	6.33212e+008	3.5500832e+040
262.175	6.329468e+008	2.4195368e+040
262.284	6.3276472e+008	2.3961224e+040
262.409	6.3222058e+008	2.3904669e+040
262.534	6.2923344e+008	1.6693162e+041
262.644	6.2909519e+008	3.3616546e+040
262.769	6.2903941e+008	2.4604693e+040
262.894	6.2879251e+008	2.3429376e+040
263.034	6.2867273e+008	2.3657301e+040
263.159	6.28077e+008	2.3722445e+040
263.300	6.2801918e+008	2.5237576e+040
263.425	6.2798434e+008	2.386012e+040
263.566	6.2797303e+008	2.3822997e+040
263.706	6.2777613e+008	2.3822045e+040
263.831	6.2763453e+008	4.407568e+040
263.941	6.2760093e+008	2.3657397e+040
264.066	6.275488e+008	2.3662621e+040
264.191	6.2380225e+008	2.3675685e+040
264.300	6.2291545e+008	5.7340647e+040
264.425	6.2276135e+008	2.3790394e+040
264.550	6.2266653e+008	3.5013156e+040
264.675	6.2263253e+008	2.363173e+040
264.800	6.2260506e+008	2.3600568e+040
264.909	6.2172999e+008	2.3591103e+040
265.034	6.195054e+008	1.6206127e+041
265.159	6.3580529e+008	1.2033296e+041
265.284	6.2031563e+008	5.4769266e+041
265.394	6.1885415e+008	2.3413518e+041
265.519	6.1846007e+008	1.2907463e+041
265.644	6.1836324e+008	4.9878808e+040
265.753	6.1831826e+008	2.9325912e+040
265.878	6.1815177e+008	2.8108275e+040
266.003	6.1797836e+008	2.7990516e+040
266.128	6.1782294e+008	2.5179833e+040
266.253	6.1777689e+008	3.3457448e+040
266.362	6.1774302e+008	2.3127239e+040
266.487	6.17722e+008	2.318529e+040
266.612	6.1765204e+008	2.3202488e+040
266.722	6.1735249e+008	7.3617388e+040
266.847	6.1732431e+008	2.3470388e+040
266.972	6.172986e+008	2.3418691e+040
267.097	6.1661785e+008	2.3396078e+040
267.206	6.1640516e+008	4.892972e+040
267.331	6.1637337e+008	2.3330083e+040
267.456	6.1634941e+008	2.3292297e+040
267.566	6.1577348e+008	2.3291776e+040
267.691	6.1569079e+008	2.3445714e+040
267.816	6.1562054e+008	2.3498125e+040
267.941	6.1559192e+008	2.3299383e+040
268.050	6.1554199e+008	2.3341495e+040
268.175	6.1551644e+008	2.336038e+040
268.300	6.1448664e+008	2.334032e+040
268.409	6.1438893e+008	2.3795174e+040
268.534	6.1435361e+008	2.3228304e+040
268.659	6.1425303e+008	2.3237332e+040
268.769	6.1247259e+008	2.3261492e+040
268.894	6.1231532e+008	2.3499556e+040
269.019	6.1208798e+008	2.3362351e+040
269.128	6.1198638e+008	2.3207984e+040
269.253	6.1081743e+008	2.3236047e+040
269.378	6.1061964e+008	6.9034504e+040
269.487	6.1053376e+008	4.2524746e+040
269.612	6.1048264e+008	4.2612041e+040
269.738	6.1040394e+008	3.2663821e+040
269.863	6.1037526e+008	2.3189596e+040
269.972	6.108046e+008	2.3168396e+040
270.097	6.1013857e+008	1.0676054e+041
270.222	6.1006654e+008	4.2297699e+040
270.347	6.1003738e+008	2.3226131e+040
270.456	6.0998841e+008	2.31843e+040
270.581	6.0996581e+008	2.3156615e+040
270.706	6.0897086e+008	2.3165029e+040
270.831	6.0890042e+008	2.3303e+040
270.941	6.0886199e+008	2.3190388e+040
271.066	6.0882011e+008	2.3173596e+040
271.191	6.0698771e+008	2.3168627e+040
271.300	6.0670304e+008	3.3923196e+040
271.425	6.0665839e+008	2.308327e+040
271.534	6.0661301e+008	2.9193875e+040
271.659	6.0658231e+008	2.2907665e+040
271.784	6.065639e+008	2.2958196e+040
271.909	6.0648536e+008	2.2979514e+040
272.034	6.0645319e+008	2.4743075e+040
272.144	6.0641658e+008	2.3057499e+040
272.284	6.0639618e+008	2.3041357e+040
272.394	6.0435213e+008	2.3045125e+040
272.519	6.0189156e+008	1.6633356e+041
272.644	6.0168223e+008	3.9286622e+040
272.753	6.0157006e+008	3.5481012e+040
272.878	6.0122468e+008	2.9341772e+040
273.003	6.0111682e+008	2.3103648e+040
273.113	6.0088422e+008	2.3045396e+040
273.238	6.0084026e+008	2.2887069e+040
273.363	6.0077794e+008	2.2954777e+040
273.488	6.0075533e+008	2.2907629e+040
273.597	6.0051786e+008	2.2924459e+040
273.722	6.0048718e+008	2.2990231e+040
273.847	6.0041655e+008	2.2950681e+040
273.972	6.003931e+008	2.2925519e+040
274.097	5.9970665e+008	2.2934258e+040
274.206	5.9966515e+008	2.2975112e+040
274.331	5.9961884e+008	2.2911294e+040
274.456	5.9959086e+008	2.2902935e+040
274.566	5.8989597e+008	2.2904629e+040
274.691	5.895351e+008	5.1921004e+040
274.816	5.8938157e+008	3.2962723e+040
274.925	5.8926845e+008	3.1742096e+040
275.050	5.8908701e+008	2.2736481e+040
275.175	5.890026e+008	2.2681645e+040
275.300	5.886461e+008	2.2662336e+040
275.409	5.8843849e+008	4.191399e+040
275.534	5.8839303e+008	2.2437243e+040
275.659	5.8835627e+008	2.4312185e+040
275.784	5.8833589e+008	2.2570126e+040
275.909	5.8831816e+008	2.2557688e+040
276.019	5.86787e+008	2.2560788e+040
276.144	5.8642049e+008	7.2545479e+040
276.269	5.8633698e+008	2.9332708e+040
276.378	5.8630109e+008	2.397512e+040
276.503	5.8624441e+008	2.283044e+040
276.628	5.8618317e+008	2.2762983e+040
276.738	5.8591214e+008	2.2724481e+040
276.863	5.8583423e+008	2.2418806e+040
276.988	5.8579695e+008	2.2511926e+040
277.097	5.8566536e+008	5.2764159e+040
277.222	5.8561422e+008	3.0513445e+040
277.347	5.8557839e+008	2.8588465e+040
277.472	5.8550598e+008	2.2463793e+040
277.581	5.8548353e+008	3.305852e+040
277.706	5.8544454e+008	2.2524784e+040
277.831	5.8540676e+008	2.251518e+040
277.956	5.8510941e+008	2.2517889e+040
278.066	5.8465096e+008	8.5269692e+040
278.191	5.8461369e+008	2.2497253e+040
278.316	5.8459145e+008	2.2450388e+040
278.441	5.8430466e+008	2.2444377e+040
278.550	5.842673e+008	2.2484442e+040
278.675	5.8420529e+008	2.2529113e+040
278.800	5.8418437e+008	2.2493859e+040
278.909	5.8349568e+008	2.2499002e+040
279.034	5.8345144e+008	2.247285e+040
279.159	5.83413e+008	2.2411377e+040
279.285	5.8337533e+008	2.2416829e+040
279.394	5.7902504e+008	2.2427728e+040
279.519	5.7866119e+008	4.2573744e+040
279.644	5.7842352e+008	6.680159e+040
279.769	5.7830963e+008	4.6582871e+040
279.878	5.7824843e+008	2.8725667e+040
280.003	5.782084e+008	2.3840229e+040
280.128	5.7803072e+008	2.2727352e+040
280.253	5.7796766e+008	2.9811898e+040
280.378	5.7794118e+008	2.2502534e+040
280.488	5.7785051e+008	2.2483448e+040
280.613	5.7735432e+008	2.2416112e+040
280.738	5.7717344e+008	5.0692122e+040
280.847	5.7714067e+008	3.1008558e+040
280.972	5.7708573e+008	3.3931065e+040
281.097	5.7706944e+008	2.2127416e+040
281.206	5.770531e+008	2.2115494e+040
281.331	5.7679179e+008	2.2124296e+040
281.456	5.7663535e+008	5.5723074e+040
281.581	5.7657869e+008	2.7030356e+040
281.691	5.7654522e+008	2.3901918e+040
281.816	5.7652182e+008	2.2433337e+040
281.941	5.7650422e+008	2.2392952e+040
282.066	5.7646623e+008	2.2380311e+040
282.191	5.7599788e+008	8.1042574e+040
282.300	5.7596002e+008	2.1978939e+040
282.425	5.7585853e+008	2.2029944e+040
282.550	5.756287e+008	2.2157367e+040
282.675	5.75545e+008	2.2280797e+040
282.800	5.7535409e+008	2.2264154e+040
282.910	5.7520416e+008	5.8513151e+040
283.035	5.7513592e+008	3.6790291e+040
283.160	5.7509949e+008	3.9001803e+040
283.285	5.7502124e+008	2.7215439e+040
283.410	5.7499828e+008	4.1528314e+040
283.519	5.7495194e+008	2.2182426e+040
283.644	5.7493397e+008	2.2216541e+040
283.769	5.7470472e+008	2.2204125e+040
283.878	5.7462835e+008	3.5048912e+040
284.003	5.7460717e+008	2.2199826e+040
284.113	5.7458939e+008	2.2187504e+040
284.238	5.6849386e+008	2.218861e+040
284.363	5.6828554e+008	6.0749184e+040
284.488	5.6791893e+008	7.9132513e+040
284.597	5.6785115e+008	3.6786085e+040
284.722	5.6744671e+008	3.7116897e+040
284.847	5.6734837e+008	3.5849682e+040
284.972	5.6728706e+008	2.2259455e+040
285.081	5.672599e+008	2.2304102e+040
285.206	5.6719352e+008	2.2258043e+040
285.331	5.6704834e+008	2.219408e+040
285.441	5.6658495e+008	2.2076705e+040
285.566	5.6654796e+008	2.17305e+040
285.691	5.6652476e+008	2.1873717e+040
285.816	5.6651617e+008	2.1847706e+040
285.925	5.6632912e+008	2.1859884e+040
286.050	5.6627169e+008	2.2928103e+040
286.175	5.6624956e+008	2.2014074e+040
286.300	5.6617189e+008	2.200017e+040
286.425	5.637331e+008	2.1962432e+040
286.550	5.6356962e+008	3.5837162e+040
286.660	5.6354298e+008	2.1939833e+040
286.785	5.6352402e+008	2.1901208e+040
286.910	5.6274351e+008	2.1892962e+040
287.035	5.6271477e+008	2.1766985e+040
287.144	5.626947e+008	2.1841187e+040
287.269	5.62637e+008	2.1841707e+040
287.394	5.6238432e+008	2.1870768e+040
287.519	5.6234226e+008	2.6237574e+040
287.644	5.6231774e+008	2.1786277e+040
287.753	5.6230449e+008	2.182544e+040
287.878	5.6225318e+008	2.184162e+040
288.003	5.6223822e+008	2.1877678e+040
288.128	5.6217641e+008	2.185121e+040
288.238	5.6214006e+008	2.1836181e+040
288.363	5.6032227e+008	2.1844844e+040
288.488	5.6028391e+008	2.174561e+040
288.613	5.602643e+008	2.1837388e+040
288.738	5.6024914e+008	2.1817422e+040
288.847	5.6006925e+008	2.1816135e+040
288.972	5.5979907e+008	5.9719428e+040
289.097	5.5977061e+008	2.1753214e+040
289.206	5.5974697e+008	2.1729312e+040
289.332	5.5937941e+008	2.1728567e+040
289.457	5.5931414e+008	2.1818644e+040
289.582	5.5923595e+008	2.1855006e+040
289.691	5.5921935e+008	2.1735049e+040
289.816	5.5918951e+008	2.176576e+040
289.941	5.591717e+008	2.1781364e+040
290.066	5.5872028e+008	2.1776491e+040
290.175	5.5464958e+008	1.8216439e+041
290.300	5.5450662e+008	5.7415101e+040
290.425	5.5414055e+008	9.4033989e+040
290.550	5.5404425e+008	5.0815998e+040
290.675	5.5396285e+008	4.748607e+040
290.785	5.5340246e+008	4.4667777e+040
290.910	5.5317897e+008	2.2017263e+040
291.035	5.5391203e+008	2.1406526e+040
291.144	5.5303961e+008	1.1387675e+041
291.269	5.5296164e+008	3.8222382e+040
291.394	5.5293387e+008	2.169646e+040
291.519	5.529069e+008	2.1631763e+040
291.628	5.5289128e+008	2.1584419e+040
291.753	5.513979e+008	2.1585102e+040
291.878	5.5119842e+008	4.0175829e+040
292.003	5.5116766e+008	2.1361771e+040
292.113	5.511551e+008	2.146918e+040
292.238	5.5108902e+008	2.1454685e+040
292.363	5.510355e+008	2.1477493e+040
292.472	5.506861e+008	2.1512493e+040
292.597	5.5055473e+008	5.1831058e+040
292.722	5.5050788e+008	2.8372819e+040
292.832	5.5047239e+008	2.5160921e+040
292.957	5.504092e+008	2.4651182e+040
293.082	5.5038928e+008	3.0762051e+040
293.207	5.5036356e+008	2.1544167e+040
293.316	5.5031731e+008	2.1531468e+040
293.441	5.4969142e+008	2.1520259e+040
293.566	5.495491e+008	4.1464733e+040
293.675	5.4952441e+008	2.1362091e+040
293.800	5.4950823e+008	2.1404467e+040
293.925	5.4890626e+008	2.1408258e+040
294.050	5.4877454e+008	2.1746436e+040
294.175	5.4868627e+008	2.1622883e+040
294.285	5.4864803e+008	2.1590648e+040
294.410	5.4851539e+008	2.1534039e+040
294.535	5.4847339e+008	2.1486076e+040
294.644	5.4837795e+008	2.1432079e+040
294.769	5.4834877e+008	2.1505547e+040
294.894	5.4831375e+008	2.145659e+040
295.019	5.4829608e+008	2.1431231e+040
295.128	5.4719578e+008	2.1436109e+040
295.253	5.4704184e+008	3.3930617e+040
295.378	5.4700951e+008	2.1540773e+040
295.488	5.4697801e+008	2.1536895e+040
295.613	5.4662092e+008	2.1519013e+040
295.738	5.4654675e+008	2.1292048e+040
295.847	5.4646123e+008	2.1326447e+040
295.972	5.4640151e+008	2.1369513e+040
296.097	5.4501729e+008	2.1375481e+040
296.222	5.4356614e+008	1.0623937e+041
296.347	5.4339517e+008	3.1628892e+040
296.472	5.4332459e+008	2.7726481e+040
296.582	5.4310489e+008	2.439194e+040
296.707	5.4294529e+008	2.1562506e+040
296.832	5.4278729e+008	2.1442138e+040
296.941	5.4275698e+008	2.1225477e+040
297.066	5.4274231e+008	2.1297086e+040
297.191	5.4272953e+008	2.1298416e+040
297.316	5.4474607e+008	2.1291363e+040
297.425	5.4148686e+008	2.1504739e+041
297.550	5.4099443e+008	7.2784477e+040
297.660	5.4092959e+008	2.1254569e+040
297.785	5.4088541e+008	2.1190765e+040
297.910	5.4085783e+008	2.1165873e+040
298.035	5.4053307e+008	2.1172042e+040
298.160	5.4046661e+008	2.1206446e+040
298.269	5.4035782e+008	2.1216734e+040
298.394	5.4030293e+008	2.122746e+040
298.519	5.3931906e+008	2.1210468e+040
298.628	5.3908626e+008	3.9535405e+040
298.753	5.390464e+008	2.1204063e+040
298.878	5.3900812e+008	2.1172853e+040
299.003	5.3874636e+008	2.1163541e+040
299.113	5.3868541e+008	2.1134596e+040
299.238	5.3855584e+008	2.1149357e+040
299.363	5.3850495e+008	2.1153649e+040
299.472	5.3744561e+008	2.115129e+040
299.597	5.3733313e+008	2.115065e+040
299.722	5.3686595e+008	2.1128379e+040
299.847	5.3682096e+008	2.7906377e+040
299.972	5.3679661e+008	2.1025508e+040
300.082	5.3678158e+008	2.1061173e+040
300.207	5.367497e+008	2.1075658e+040
300.332	5.3673664e+008	2.1125481e+040
300.441	5.3670999e+008	2.1091643e+040
300.566	5.3670002e+008	2.1068745e+040
300.691	5.3647867e+008	2.1073678e+040
300.800	5.3642095e+008	2.6054907e+040
300.925	5.3640124e+008	2.1108363e+040
301.050	5.3638454e+008	2.1095062e+040
